461003a2,"['POI25', 'POI0', 'POI25', 'POI12', 'POI32', 'POI5']"
461003a4,['POI28']
461003a7,"['POI3', 'POI43', 'POI5']"
461003ab,"['POI15', 'POI7', 'POI48']"
461003af,"['POI20', 'POI7', 'POI20']"
461003b0,"['POI20', 'POI48', 'POI30', 'POI5']"
461003b8,"['POI3', 'POI41', 'POI30', 'POI46']"
461003ba,"['POI8', 'POI48', 'POI15', 'POI38', 'POI0', 'POI25', 'POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI37', 'POI18']"
461003bb,"['POI44', 'POI16', 'POI40', 'POI9', 'POI38', 'POI0', 'POI25', 'POI12', 'POI28', 'POI12', 'POI19', 'POI25', 'POI0', 'POI25', 'POI19', 'POI25', 'POI0', 'POI25', 'POI10', 'POI29', 'POI8']"
461003bc,"['POI4', 'POI46', 'POI17', 'POI10', 'POI29', 'POI7', 'POI15', 'POI47', 'POI19', 'POI12']"
461003be,"['POI19', 'POI30', 'POI32', 'POI36']"
461003c8,"['POI19', 'POI25', 'POI19', 'POI32', 'POI4']"
461003c9,"['POI28', 'POI19', 'POI0', 'POI37', 'POI6']"
461003cc,"['POI18', 'POI28', 'POI12', 'POI19']"
461003cf,"['POI30', 'POI32', 'POI19', 'POI25', 'POI12', 'POI28', 'POI12', 'POI19', 'POI25', 'POI0', 'POI47', 'POI15', 'POI48', 'POI7']"
461003d0,"['POI16', 'POI44', 'POI2', 'POI24', 'POI44', 'POI16', 'POI40', 'POI38', 'POI19', 'POI0', 'POI19']"
461003d1,"['POI8', 'POI7']"
461003d3,"['POI30', 'POI32', 'POI19', 'POI25']"
461003d5,"['POI25', 'POI19', 'POI12', 'POI19']"
461003d6,['POI49']
461003d7,['POI48']
461003d9,"['POI21', 'POI31', 'POI3', 'POI41', 'POI3', 'POI31', 'POI43', 'POI5', 'POI30', 'POI4']"
461003da,"['POI32', 'POI19', 'POI38']"
461003dc,"['POI44', 'POI24', 'POI25']"
461003dd,"['POI32', 'POI30', 'POI49', 'POI30', 'POI26', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI36', 'POI19']"
461003de,"['POI36', 'POI38', 'POI9', 'POI38', 'POI19']"
461003df,[]
461003e4,['POI44']
461003e5,"['POI20', 'POI7']"
461003eb,['POI41']
461003ef,"['POI46', 'POI17', 'POI10', 'POI29', 'POI7', 'POI0', 'POI25']"
461003f0,"['POI43', 'POI5', 'POI30', 'POI4', 'POI46', 'POI17', 'POI10', 'POI29']"
461003f4,"['POI0', 'POI25', 'POI19', 'POI25']"
461003f5,['POI49']
461003f6,"['POI34', 'POI47', 'POI0', 'POI42', 'POI46', 'POI4']"
461003fa,"['POI2', 'POI24', 'POI44', 'POI38']"
46100400,"['POI26', 'POI36', 'POI37']"
46100401,"['POI47', 'POI0', 'POI38', 'POI16', 'POI44', 'POI24']"
46100405,"['POI32', 'POI18', 'POI37']"
4610040b,['POI20']
46100410,"['POI47', 'POI9']"
46100412,"['POI6', 'POI41', 'POI3', 'POI31', 'POI21', 'POI22', 'POI39', 'POI11', 'POI49', 'POI4', 'POI46', 'POI19', 'POI25']"
4610041c,"['POI12', 'POI25', 'POI19', 'POI18', 'POI37', 'POI6', 'POI41', 'POI26', 'POI30', 'POI49']"
4610041d,"['POI2', 'POI12', 'POI44', 'POI19', 'POI44', 'POI19', 'POI44', 'POI16', 'POI40', 'POI17', 'POI2', 'POI34', 'POI47', 'POI19', 'POI25', 'POI0', 'POI25', 'POI0', 'POI25', 'POI0', 'POI25', 'POI0', 'POI25', 'POI0', 'POI25', 'POI17', 'POI10', 'POI29', 'POI8', 'POI0', 'POI19', 'POI0', 'POI19', 'POI25']"
4610041e,"['POI8', 'POI29', 'POI10', 'POI17', 'POI46', 'POI23']"
46100420,['POI11']
46100422,"['POI10', 'POI17', 'POI46']"
46100423,"['POI20', 'POI7']"
46100424,"['POI9', 'POI25']"
46100425,[]
46100426,"['POI44', 'POI16', 'POI44']"
46100427,"['POI26', 'POI41', 'POI3', 'POI41', 'POI26', 'POI48', 'POI7', 'POI29', 'POI10', 'POI17', 'POI46', 'POI4', 'POI49']"
46100429,"['POI46', 'POI4', 'POI1', 'POI49']"
4610042a,['POI32']
4610042b,"['POI22', 'POI11', 'POI27', 'POI49', 'POI4', 'POI46', 'POI4', 'POI49', 'POI1', 'POI49', 'POI30', 'POI26', 'POI41']"
4610042c,"['POI11', 'POI39', 'POI22', 'POI21', 'POI31', 'POI3', 'POI41', 'POI3', 'POI26', 'POI4', 'POI46', 'POI17', 'POI10', 'POI29']"
4610042d,"['POI25', 'POI12']"
46100430,"['POI40', 'POI16', 'POI40', 'POI9', 'POI38', 'POI19', 'POI12', 'POI28', 'POI19', 'POI25', 'POI12', 'POI28']"
46100431,"['POI10', 'POI17', 'POI46', 'POI4', 'POI46', 'POI17']"
46100437,"['POI36', 'POI47', 'POI15', 'POI7', 'POI20', 'POI7', 'POI20']"
46100438,"['POI10', 'POI17', 'POI46', 'POI4', 'POI49', 'POI27', 'POI39', 'POI11', 'POI32', 'POI36', 'POI38', 'POI40', 'POI16', 'POI44']"
4610043a,"['POI46', 'POI4', 'POI1', 'POI30', 'POI32', 'POI19']"
4610043e,"['POI43', 'POI5', 'POI30', 'POI17', 'POI10', 'POI29', 'POI8']"
4610043f,"['POI44', 'POI16', 'POI40', 'POI9']"
46100442,"['POI16', 'POI12', 'POI19']"
46100444,"['POI2', 'POI34', 'POI45', 'POI23', 'POI17', 'POI46', 'POI4', 'POI49', 'POI22', 'POI32', 'POI19', 'POI25']"
46100446,"['POI43', 'POI5', 'POI30', 'POI46', 'POI17', 'POI46', 'POI4', 'POI1', 'POI4', 'POI46', 'POI17', 'POI46', 'POI17']"
46100447,['POI30']
4610044c,"['POI19', 'POI12', 'POI28', 'POI19']"
4610044d,"['POI20', 'POI7', 'POI8']"
46100452,"['POI20', 'POI7', 'POI15', 'POI47', 'POI19', 'POI12', 'POI25', 'POI0']"
46100453,"['POI6', 'POI41', 'POI3', 'POI31', 'POI3', 'POI31']"
46100455,['POI41']
46100456,"['POI9', 'POI19', 'POI48', 'POI15', 'POI47', 'POI0']"
46100457,"['POI12', 'POI19', 'POI38', 'POI9']"
46100458,"['POI0', 'POI42', 'POI23', 'POI17', 'POI46', 'POI17', 'POI46']"
4610045c,"['POI12', 'POI25', 'POI0']"
4610045f,"['POI20', 'POI7', 'POI34', 'POI47', 'POI0', 'POI47', 'POI34']"
46100460,"['POI40', 'POI38', 'POI0', 'POI19', 'POI37', 'POI6', 'POI37', 'POI36', 'POI47', 'POI34', 'POI7']"
46100464,[]
46100465,"['POI12', 'POI28', 'POI18', 'POI28', 'POI12', 'POI25', 'POI0', 'POI25', 'POI19', 'POI32', 'POI30']"
46100466,"['POI7', 'POI40', 'POI9']"
46100467,"['POI9', 'POI38', 'POI19', 'POI47', 'POI15', 'POI7', 'POI20']"
46100468,"['POI7', 'POI34', 'POI47', 'POI19', 'POI12']"
46100469,"['POI7', 'POI20']"
4610046a,[]
4610046d,"['POI12', 'POI19']"
4610046e,"['POI28', 'POI19']"
4610046f,"['POI5', 'POI32', 'POI19', 'POI25', 'POI12']"
46100470,"['POI21', 'POI31', 'POI3', 'POI41', 'POI3', 'POI31', 'POI12']"
46100472,"['POI49', 'POI1', 'POI49', 'POI27', 'POI49', 'POI4', 'POI46', 'POI4']"
46100474,"['POI20', 'POI7', 'POI15', 'POI20', 'POI7']"
46100475,"['POI17', 'POI46', 'POI4', 'POI49', 'POI4', 'POI46', 'POI4']"
46100477,['POI38']
4610047b,"['POI20', 'POI7', 'POI29', 'POI10', 'POI17', 'POI46', 'POI4', 'POI30', 'POI35']"
4610047d,['POI8']
4610047e,"['POI27', 'POI11', 'POI27', 'POI49', 'POI1', 'POI4', 'POI46', 'POI4', 'POI1', 'POI49']"
4610047f,"['POI20', 'POI7', 'POI29', 'POI10', 'POI17', 'POI46']"
46100480,"['POI36', 'POI32', 'POI5']"
46100485,['POI32']
46100486,"['POI7', 'POI24', 'POI44', 'POI16', 'POI40', 'POI38', 'POI19']"
46100487,"['POI22', 'POI39', 'POI22']"
46100488,"['POI19', 'POI38']"
4610048b,[]
4610048e,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12']"
4610048f,"['POI6', 'POI41', 'POI26', 'POI5', 'POI30', 'POI49', 'POI4', 'POI46', 'POI4', 'POI49', 'POI30', 'POI5']"
46100490,"['POI32', 'POI14', 'POI19', 'POI12']"
46100491,"['POI10', 'POI17', 'POI4']"
46100492,"['POI20', 'POI24', 'POI44', 'POI16', 'POI40', 'POI38']"
46100493,['POI19']
46100494,"['POI34', 'POI45', 'POI48', 'POI29', 'POI10', 'POI17', 'POI46', 'POI4']"
46100495,"['POI0', 'POI19', 'POI12']"
46100496,['POI49']
46100498,['POI12']
46100499,"['POI30', 'POI41']"
4610049a,"['POI12', 'POI28']"
4610049b,"['POI3', 'POI41', 'POI18', 'POI19', 'POI38', 'POI19', 'POI12', 'POI28', 'POI41']"
4610049c,"['POI19', 'POI12', 'POI28', 'POI19']"
4610049d,"['POI49', 'POI30', 'POI43', 'POI5', 'POI46', 'POI4', 'POI49']"
4610049e,"['POI39', 'POI27', 'POI49', 'POI1', 'POI49']"
461004a0,"['POI32', 'POI19']"
461004a2,"['POI28', 'POI12', 'POI19']"
461004a3,"['POI46', 'POI17', 'POI12']"
461004a4,"['POI6', 'POI41', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI37', 'POI6', 'POI37', 'POI18']"
461004a6,"['POI1', 'POI49', 'POI30', 'POI5', 'POI43', 'POI32', 'POI19', 'POI25', 'POI12', 'POI32', 'POI37', 'POI18', 'POI19', 'POI25', 'POI19', 'POI32', 'POI25']"
461004a7,"['POI24', 'POI44', 'POI16', 'POI40', 'POI9', 'POI40', 'POI16', 'POI44', 'POI24']"
461004a8,"['POI41', 'POI3', 'POI31', 'POI21', 'POI31', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI0']"
461004a9,"['POI17', 'POI46', 'POI4', 'POI46']"
461004aa,['POI38']
461004ad,"['POI3', 'POI41', 'POI6', 'POI37', 'POI18']"
461004ae,['POI0']
461004b1,"['POI10', 'POI17', 'POI46']"
461004b3,"['POI36', 'POI18', 'POI36']"
461004b4,"['POI18', 'POI25']"
461004b5,"['POI40', 'POI9']"
461004b8,"['POI18', 'POI28', 'POI12', 'POI25', 'POI0', 'POI38', 'POI9']"
461004b9,[]
461004ba,"['POI9', 'POI38', 'POI0', 'POI25']"
461004bb,"['POI31', 'POI3', 'POI41', 'POI6', 'POI37']"
461004bc,"['POI25', 'POI19', 'POI36', 'POI19']"
461004be,['POI19']
461004bf,"['POI45', 'POI47']"
461004c0,[]
461004c1,"['POI12', 'POI28', 'POI12', 'POI19', 'POI25']"
461004c6,"['POI15', 'POI7', 'POI20', 'POI24', 'POI44', 'POI16', 'POI40', 'POI38', 'POI19', 'POI12']"
461004c7,"['POI46', 'POI4', 'POI49', 'POI37', 'POI6']"
461004c9,"['POI20', 'POI7', 'POI34', 'POI47', 'POI0', 'POI25', 'POI19']"
461004cb,"['POI24', 'POI44', 'POI16', 'POI40', 'POI38', 'POI19', 'POI12']"
461004cc,"['POI27', 'POI49', 'POI1', 'POI4', 'POI46']"
461004d2,"['POI32', 'POI36', 'POI19', 'POI0']"
461004d4,"['POI38', 'POI9']"
461004d7,"['POI4', 'POI46', 'POI17', 'POI10']"
461004d9,"['POI11', 'POI39', 'POI30', 'POI44']"
461004da,['POI9']
461004dc,['POI41']
461004dd,"['POI28', 'POI19', 'POI28', 'POI32', 'POI30']"
461004de,"['POI3', 'POI26', 'POI32', 'POI12']"
461004e1,['POI4']
461004e2,"['POI36', 'POI18', 'POI37', 'POI36']"
461004e3,"['POI45', 'POI49']"
461004e5,"['POI28', 'POI18', 'POI37', 'POI18', 'POI36', 'POI19', 'POI12']"
461004e6,"['POI17', 'POI46', 'POI17', 'POI10', 'POI29', 'POI7']"
461004e7,"['POI17', 'POI10', 'POI29', 'POI8', 'POI48', 'POI15', 'POI9', 'POI38']"
461004e8,"['POI17', 'POI46', 'POI4', 'POI30']"
461004eb,"['POI40', 'POI12']"
461004ed,[]
461004f1,"['POI20', 'POI7', 'POI29', 'POI10', 'POI17', 'POI46', 'POI17', 'POI23', 'POI42', 'POI19', 'POI25', 'POI12', 'POI28']"
461004f2,"['POI12', 'POI32', 'POI30', 'POI49', 'POI30', 'POI26']"
461004f3,"['POI0', 'POI9', 'POI36', 'POI32', 'POI30']"
461004f6,"['POI41', 'POI32', 'POI36', 'POI19', 'POI25', 'POI19']"
461004f8,"['POI1', 'POI49', 'POI1', 'POI49']"
461004fb,"['POI30', 'POI23', 'POI29', 'POI8', 'POI7', 'POI20']"
461004fc,"['POI34', 'POI15']"
46100501,"['POI25', 'POI12']"
46100502,['POI17']
46100503,"['POI10', 'POI29', 'POI7', 'POI24', 'POI44', 'POI16', 'POI40', 'POI9', 'POI20', 'POI7', 'POI20', 'POI24', 'POI44', 'POI40', 'POI9']"
46100504,[]
46100505,"['POI44', 'POI16', 'POI40', 'POI9']"
46100506,"['POI9', 'POI38', 'POI19', 'POI12', 'POI19', 'POI0']"
46100508,"['POI1', 'POI49', 'POI4', 'POI46', 'POI4', 'POI1']"
4610050a,"['POI22', 'POI12']"
4610050b,"['POI20', 'POI7', 'POI20', 'POI7']"
4610050c,"['POI0', 'POI38']"
4610050d,"['POI27', 'POI49', 'POI4', 'POI46', 'POI4', 'POI49', 'POI27']"
4610050f,['POI41']
46100513,"['POI25', 'POI19', 'POI0']"
46100514,"['POI6', 'POI41']"
46100517,['POI12']
4610051a,"['POI46', 'POI17', 'POI19', 'POI0']"
4610051c,['POI12']
46100523,"['POI38', 'POI0', 'POI19']"
46100528,"['POI1', 'POI4', 'POI46', 'POI4']"
4610052b,"['POI44', 'POI16', 'POI44']"
4610052e,"['POI12', 'POI19', 'POI8']"
46100534,"['POI10', 'POI17', 'POI46']"
46100535,"['POI23', 'POI17', 'POI46', 'POI17', 'POI10', 'POI29', 'POI8', 'POI29', 'POI10', 'POI17', 'POI46']"
46100536,"['POI41', 'POI3', 'POI31', 'POI3', 'POI41', 'POI26']"
46100537,"['POI22', 'POI21', 'POI31', 'POI3', 'POI41', 'POI6', 'POI37', 'POI12']"
46100538,"['POI7', 'POI8']"
46100539,"['POI3', 'POI28', 'POI19']"
4610053e,"['POI31', 'POI21', 'POI22']"
4610053f,"['POI38', 'POI19']"
46100541,"['POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI41', 'POI3', 'POI31', 'POI21', 'POI22']"
46100543,"['POI2', 'POI34', 'POI47', 'POI36', 'POI19', 'POI12']"
46100544,"['POI17', 'POI46', 'POI4', 'POI49', 'POI30', 'POI5', 'POI43', 'POI26', 'POI30', 'POI49', 'POI4', 'POI46', 'POI17', 'POI23']"
46100545,"['POI6', 'POI41', 'POI3', 'POI31', 'POI3', 'POI41', 'POI26', 'POI30', 'POI27', 'POI30', 'POI26', 'POI41', 'POI3', 'POI31']"
46100546,['POI46']
46100547,"['POI25', 'POI19', 'POI38']"
46100548,"['POI49', 'POI0', 'POI25']"
46100549,"['POI18', 'POI37', 'POI6', 'POI41', 'POI3', 'POI31', 'POI21', 'POI31', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI37', 'POI6', 'POI41', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI0', 'POI19', 'POI12', 'POI28']"
4610054a,"['POI19', 'POI32']"
4610054c,"['POI5', 'POI43', 'POI3', 'POI43', 'POI5']"
4610054d,"['POI3', 'POI41', 'POI6', 'POI41', 'POI3', 'POI20', 'POI7']"
4610054e,"['POI26', 'POI6', 'POI37', 'POI36', 'POI47', 'POI9', 'POI33']"
4610054f,"['POI20', 'POI2', 'POI24', 'POI2', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28']"
46100550,"['POI25', 'POI0', 'POI25', 'POI28', 'POI18']"
46100552,"['POI45', 'POI40', 'POI44', 'POI24', 'POI20', 'POI7']"
46100553,"['POI28', 'POI18', 'POI37', 'POI6', 'POI41', 'POI3', 'POI0']"
46100556,"['POI12', 'POI25', 'POI19', 'POI47', 'POI9']"
46100557,"['POI32', 'POI26', 'POI3', 'POI41', 'POI6', 'POI37']"
46100558,[]
46100559,['POI46']
4610055d,['POI19']
4610055f,['POI9']
46100560,"['POI24', 'POI2', 'POI24', 'POI2']"
46100561,"['POI19', 'POI0']"
46100564,"['POI19', 'POI12']"
46100565,[]
46100567,"['POI20', 'POI24', 'POI44', 'POI40', 'POI47', 'POI36', 'POI18', 'POI37']"
46100569,[]
4610056c,['POI17']
4610056f,"['POI11', 'POI39', 'POI27', 'POI49', 'POI4', 'POI49']"
46100572,"['POI43', 'POI5', 'POI30', 'POI49', 'POI1', 'POI30', 'POI5', 'POI19']"
46100573,"['POI30', 'POI4', 'POI46', 'POI17', 'POI10', 'POI29', 'POI48', 'POI15', 'POI47', 'POI36', 'POI37', 'POI6', 'POI12', 'POI25', 'POI12']"
46100574,"['POI41', 'POI26', 'POI30', 'POI49', 'POI4', 'POI46', 'POI4', 'POI49', 'POI26', 'POI41', 'POI3', 'POI31', 'POI21', 'POI28', 'POI18', 'POI28']"
46100575,"['POI6', 'POI37', 'POI6', 'POI9', 'POI38', 'POI0', 'POI25', 'POI12']"
46100577,"['POI43', 'POI22', 'POI11', 'POI22', 'POI21', 'POI31', 'POI41']"
46100578,"['POI12', 'POI32', 'POI30']"
4610057a,['POI38']
4610057b,"['POI43', 'POI41', 'POI3', 'POI41', 'POI3', 'POI41', 'POI3']"
4610057c,"['POI25', 'POI19', 'POI38']"
4610057d,"['POI12', 'POI25', 'POI19', 'POI32', 'POI30', 'POI49', 'POI4', 'POI46', 'POI4']"
4610057f,['POI12']
46100582,"['POI44', 'POI40', 'POI9', 'POI38', 'POI0', 'POI25', 'POI12']"
46100589,"['POI1', 'POI49', 'POI1', 'POI49']"
4610058a,"['POI44', 'POI16', 'POI40', 'POI47', 'POI0', 'POI13']"
4610058b,"['POI23', 'POI17', 'POI46', 'POI17', 'POI10', 'POI23', 'POI17', 'POI46', 'POI17', 'POI23']"
4610058d,"['POI25', 'POI19', 'POI0', 'POI19']"
4610058f,"['POI26', 'POI36', 'POI19', 'POI25', 'POI0', 'POI19', 'POI32', 'POI37']"
46100590,"['POI44', 'POI16', 'POI40', 'POI9', 'POI40', 'POI16', 'POI44', 'POI24', 'POI20', 'POI7']"
46100591,['POI12']
46100592,"['POI12', 'POI19']"
46100593,"['POI12', 'POI19', 'POI42', 'POI23', 'POI17', 'POI46', 'POI7', 'POI34', 'POI47', 'POI0', 'POI25', 'POI12']"
46100594,['POI28']
46100597,"['POI25', 'POI19', 'POI12']"
46100599,"['POI1', 'POI4', 'POI46', 'POI4', 'POI49', 'POI30', 'POI32', 'POI18']"
4610059a,[]
4610059c,"['POI24', 'POI44', 'POI16', 'POI40', 'POI9', 'POI38', 'POI0', 'POI19', 'POI32', 'POI5']"
4610059d,"['POI19', 'POI17']"
4610059e,"['POI38', 'POI45', 'POI40', 'POI16', 'POI44', 'POI16', 'POI40', 'POI9']"
4610059f,"['POI6', 'POI26', 'POI32', 'POI19', 'POI25', 'POI12']"
461005a1,[]
461005a2,"['POI12', 'POI25', 'POI19', 'POI36', 'POI18', 'POI37', 'POI18', 'POI28', 'POI12']"
461005a3,"['POI34', 'POI2', 'POI24', 'POI44', 'POI24', 'POI20', 'POI12', 'POI25', 'POI19', 'POI12']"
461005a5,"['POI25', 'POI19', 'POI32', 'POI19']"
461005a6,['POI46']
461005a8,"['POI31', 'POI3', 'POI41', 'POI3', 'POI41', 'POI3', 'POI31', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI25', 'POI0', 'POI19', 'POI12']"
461005a9,"['POI44', 'POI16']"
461005ac,"['POI46', 'POI17', 'POI23', 'POI42', 'POI47', 'POI34', 'POI2', 'POI24', 'POI20', 'POI7', 'POI34', 'POI47', 'POI0', 'POI25', 'POI12', 'POI28', 'POI18', 'POI37']"
461005ad,"['POI30', 'POI26', 'POI41']"
461005ae,"['POI34', 'POI47']"
461005b1,"['POI32', 'POI12', 'POI19', 'POI0', 'POI38', 'POI9', 'POI40', 'POI38', 'POI19', 'POI32', 'POI11']"
461005b2,['POI38']
461005b4,['POI19']
461005b7,"['POI12', 'POI25', 'POI12', 'POI6']"
461005bb,"['POI41', 'POI36']"
461005bc,"['POI36', 'POI12']"
461005be,"['POI19', 'POI36']"
461005bf,"['POI45', 'POI29', 'POI10', 'POI17', 'POI46', 'POI19']"
461005c2,"['POI41', 'POI3', 'POI41', 'POI28', 'POI19', 'POI36', 'POI19', 'POI0', 'POI19']"
461005c3,"['POI19', 'POI25', 'POI12', 'POI25', 'POI0']"
461005c4,"['POI28', 'POI12', 'POI25', 'POI19', 'POI12']"
461005c6,"['POI44', 'POI16', 'POI40', 'POI9', 'POI38', 'POI0', 'POI25', 'POI12']"
461005c7,"['POI46', 'POI17']"
461005cb,"['POI20', 'POI7']"
461005cc,"['POI42', 'POI47', 'POI15', 'POI48']"
461005cd,"['POI10', 'POI17', 'POI46', 'POI4', 'POI30']"
461005ce,"['POI6', 'POI37', 'POI18', 'POI36', 'POI18', 'POI37', 'POI6', 'POI41', 'POI3', 'POI9', 'POI38']"
461005d2,['POI46']
461005d5,"['POI0', 'POI19', 'POI12', 'POI19', 'POI25', 'POI0']"
461005d7,"['POI28', 'POI12', 'POI25', 'POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI41']"
461005d8,"['POI24', 'POI20', 'POI7']"
461005d9,['POI25']
461005da,"['POI11', 'POI32', 'POI19', 'POI38', 'POI9']"
461005e2,"['POI38', 'POI25']"
461005e3,['POI25']
461005e4,"['POI10', 'POI29', 'POI10', 'POI17', 'POI46']"
461005e5,"['POI43', 'POI3', 'POI41', 'POI6', 'POI41', 'POI6', 'POI37', 'POI18']"
461005e9,"['POI6', 'POI37', 'POI18', 'POI28', 'POI19', 'POI12', 'POI32', 'POI5']"
461005ec,"['POI9', 'POI33', 'POI45', 'POI23', 'POI17']"
461005ed,"['POI19', 'POI37', 'POI6', 'POI41', 'POI3']"
461005ee,"['POI3', 'POI31', 'POI21', 'POI22', 'POI30']"
461005f1,['POI7']
461005f3,"['POI38', 'POI19', 'POI12', 'POI28']"
461005f8,[]
461005fa,['POI0']
461005fb,['POI20']
461005ff,"['POI41', 'POI3', 'POI41']"
46100603,"['POI38', 'POI40', 'POI16', 'POI44']"
46100606,"['POI24', 'POI44', 'POI40', 'POI9', 'POI38', 'POI19', 'POI0']"
46100608,"['POI19', 'POI38', 'POI19']"
4610060a,"['POI19', 'POI38', 'POI9', 'POI38', 'POI19', 'POI12', 'POI25', 'POI0', 'POI19', 'POI12']"
4610060e,"['POI24', 'POI2', 'POI34', 'POI47', 'POI19', 'POI25', 'POI19', 'POI36', 'POI19', 'POI38', 'POI9']"
4610060f,"['POI19', 'POI36', 'POI18', 'POI37', 'POI41', 'POI3', 'POI19']"
46100610,"['POI22', 'POI27', 'POI49', 'POI4', 'POI46']"
46100611,"['POI21', 'POI26', 'POI41', 'POI3', 'POI41', 'POI6', 'POI41', 'POI3', 'POI31', 'POI21']"
46100617,"['POI29', 'POI10', 'POI17', 'POI10', 'POI29']"
46100618,['POI6']
46100619,"['POI44', 'POI16', 'POI40', 'POI45', 'POI23', 'POI17', 'POI46']"
4610061b,"['POI41', 'POI3', 'POI41']"
4610061c,"['POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI36', 'POI19']"
46100622,[]
46100624,"['POI41', 'POI3', 'POI41', 'POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI19', 'POI38', 'POI40', 'POI16', 'POI44']"
4610062d,['POI28']
4610062e,"['POI5', 'POI26', 'POI41', 'POI26', 'POI5']"
4610062f,"['POI28', 'POI12', 'POI25', 'POI12', 'POI28']"
46100633,"['POI20', 'POI7', 'POI15', 'POI47', 'POI0', 'POI25', 'POI12', 'POI28', 'POI25']"
46100634,"['POI11', 'POI39', 'POI11', 'POI27']"
46100635,['POI25']
46100636,['POI19']
46100637,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI25', 'POI12', 'POI28', 'POI18', 'POI37', 'POI6', 'POI41', 'POI3']"
4610063a,"['POI46', 'POI17', 'POI10', 'POI17', 'POI46', 'POI49', 'POI27', 'POI11', 'POI27', 'POI49', 'POI4', 'POI46']"
4610063d,"['POI36', 'POI18', 'POI37', 'POI6', 'POI32', 'POI18']"
4610063f,"['POI25', 'POI0', 'POI25', 'POI12', 'POI25']"
46100642,"['POI46', 'POI17', 'POI10']"
46100643,"['POI30', 'POI1', 'POI49', 'POI11', 'POI27', 'POI49', 'POI1']"
46100644,['POI8']
46100648,"['POI25', 'POI19', 'POI12', 'POI28', 'POI19', 'POI12']"
4610064a,"['POI19', 'POI12', 'POI19']"
4610064e,"['POI23', 'POI29', 'POI8']"
4610064f,"['POI28', 'POI25']"
46100652,"['POI37', 'POI18', 'POI36', 'POI0', 'POI19', 'POI32', 'POI5', 'POI30', 'POI49', 'POI1', 'POI4']"
46100653,"['POI1', 'POI49']"
46100654,['POI12']
46100656,"['POI47', 'POI34', 'POI7', 'POI20']"
46100659,"['POI30', 'POI4', 'POI46']"
4610065b,"['POI36', 'POI12', 'POI28', 'POI19']"
4610065d,['POI32']
4610065f,"['POI46', 'POI4', 'POI30', 'POI6', 'POI37', 'POI18', 'POI36', 'POI0']"
46100662,"['POI18', 'POI37', 'POI6', 'POI37', 'POI12', 'POI25', 'POI0', 'POI12', 'POI25', 'POI0']"
46100667,"['POI15', 'POI7']"
46100669,"['POI8', 'POI25', 'POI19']"
4610066a,"['POI1', 'POI49', 'POI27', 'POI11']"
4610066c,['POI46']
4610066d,"['POI1', 'POI30']"
46100670,"['POI7', 'POI29', 'POI10', 'POI25']"
46100672,[]
46100673,"['POI6', 'POI41', 'POI3', 'POI41']"
46100674,"['POI19', 'POI0', 'POI19']"
46100675,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI25']"
46100676,"['POI26', 'POI42', 'POI13', 'POI15', 'POI7']"
46100678,"['POI30', 'POI46', 'POI4', 'POI30']"
46100679,"['POI23', 'POI10', 'POI25']"
4610067a,['POI19']
4610067b,"['POI29', 'POI0', 'POI19', 'POI32', 'POI30']"
4610067d,"['POI3', 'POI41']"
4610067f,"['POI3', 'POI41', 'POI9', 'POI38']"
46100681,"['POI28', 'POI12', 'POI25', 'POI12', 'POI18', 'POI37', 'POI6']"
46100682,"['POI6', 'POI41', 'POI26', 'POI46', 'POI6', 'POI37', 'POI18']"
46100684,"['POI35', 'POI5']"
46100685,"['POI0', 'POI19', 'POI12', 'POI28', 'POI19', 'POI25', 'POI0']"
46100688,"['POI9', 'POI38', 'POI19', 'POI32', 'POI30', 'POI49', 'POI4', 'POI46', 'POI17', 'POI23', 'POI45', 'POI9', 'POI25', 'POI19', 'POI32', 'POI30']"
4610068c,"['POI6', 'POI37', 'POI18', 'POI28', 'POI12', 'POI25', 'POI0']"
4610068d,[]
46100691,"['POI25', 'POI12', 'POI28', 'POI36', 'POI28']"
46100696,"['POI41', 'POI25']"
46100699,['POI35']
4610069b,['POI46']
4610069c,['POI0']
4610069d,"['POI41', 'POI30', 'POI36', 'POI19']"
4610069e,"['POI39', 'POI49', 'POI30', 'POI32', 'POI19']"
461006a6,['POI25']
461006a7,"['POI19', 'POI12', 'POI28', 'POI18', 'POI37', 'POI18', 'POI28']"
